SYMBOL,COMPANY NAME,MARKET CAP,MARKET CAP CATEGORY,EXCHANGE,KITE_ID,SHOONYA_TOKEN
ZODIACLOTH,Zodiac Clothing Company Limited,312.090752,Small Cap,NSE,978177,3821
TTL,T T Limited,310.5816064,Small Cap,NSE,,14314
MURUDCERA,Murudeshwar Ceramics Limited,310.57728,Small Cap,NSE,592129,2313
VIJSOLX,VIJAY SOLVEX LTD.,310.522414,Small Cap,BSE,135953668,531069
STARHFL,Star Housing Finance Ltd,310.395407,Small Cap,BSE,137988356,539017
GRAVISSHO,GRAVISS HOSPITALITY LTD.,310.2136647,Small Cap,BSE,130443780,509546
SHIVATEX,Shiva Texyarn Limited,308.3880192,Small Cap,NSE,205825,804
NATCAPSUQ,NATURAL CAPSULES LTD.,307.994063,Small Cap,BSE,134311428,524654
APOLLOFI,APOLLO FINVEST (INDIA) LTD.,307.0984715,Small Cap,BSE,131183876,512437
CTL,Capital Trade Links Ltd,306.7707098,Small Cap,BSE,137849860,538476
VIRINCHI,Virinchi Limited,304.8066048,Small Cap,NSE,3915521,15295
TALBROSENG,Talbros Engineering Ltd,304.0825297,Small Cap,BSE,137980676,538987
BHAGYANGR,Bhagyanagar India Limited,303.4329344,Small Cap,NSE,5318657,20776
INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,302.2954193,Small Cap,BSE,134038020,523586
NECCLTD,North Eastern Carrying Corporation Limited,301.9000064,Small Cap,NSE,3461633,13522
SWASTIKA,SWASTIKA INVESTMART LTD.,301.815199,Small Cap,BSE,135829764,530585
MCLEODRUSS,Mcleod Russel India Limited,301.7733888,Small Cap,NSE,,11943
CORALAB,CORAL LABORATORIES LTD.,300.009001,Small Cap,BSE,134273540,524506
SHUKRAPHAR,Shukra Pharmaceuticals Ltd,299.947389,Small Cap,BSE,134305796,524632
SOUTHWEST,South West Pinnacle Exploration Limited,299.5266304,Small Cap,NSE,2477569,9678
INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,299.4776858,Small Cap,BSE,129468676,505737
SURANAT&P,Surana Telecom and Power Limited,298.9240832,Small Cap,NSE,2739201,10700
MADHUVEER,Madhuveer Com 18 Network Ltd,298.664418,Small Cap,BSE,136168964,531910
SAB,SAB Industries Ltd,298.5736787,Small Cap,BSE,138012676,539112
LANCORHOL,Lancor Holdings Limited,298.2536192,Small Cap,NSE,5894913,23027
SCANSTL,Scan Steels Limited,297.1515324,Small Cap,BSE,130988036,511672
WATERBASE,WATERBASE LTD.,296.7400137,Small Cap,BSE,134056964,523660
ZEELEARN,Zee Learn Limited,296.5150976,Small Cap,NSE,5338113,20852
BAMBINO,BAMBINO AGRO INDUSTRIES LTD.,296.327302,Small Cap,BSE,132939524,519295
BTTL,BHILWARA TECHNICAL TEXTILES LTD.,295.7191369,Small Cap,BSE,136475652,533108
A2ZINFRA,A2Z Infra Engineering Limited,295.3957376,Small Cap,NSE,,20906
PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,295.1279882,Small Cap,BSE,130288900,508941
NURECA,Nureca Limited,294.955904,Small Cap,NSE,,2350
ALUFLUOR,ALUFLUORIDE LTD.,292.5641989,Small Cap,BSE,134306308,524634
FLUIDOM,FLUIDOMAT LTD.,292.146471,Small Cap,BSE,133636356,522017
RTSPOWR,RTS POWER CORPORATION LTD.,291.2374286,Small Cap,BSE,135991044,531215
RPPL,Rajshree Polypack Limited,289.2575744,Small Cap,NSE,1769729,6913
INDOWIND,Indowind Energy Limited,288.6452736,Small Cap,NSE,3827713,14952
PANCHSHEEL,PANCHSHEEL ORGANICS LTD.,288.461106,Small Cap,BSE,136121860,531726
PML,Paul Merchants Ltd,287.7062742,Small Cap,BSE,138012932,539113
SAH,Sah Polymers Limited,284.9684224,Small Cap,NSE,,13689
MERCANTILE,Mercantile Ventures Ltd,284.160049,Small Cap,BSE,137969156,538942
PMCFIN,PMC Fincorp Limited,284.120559,Small Cap,BSE,136719364,534060
AHLEAST,Asian Hotels (East) Limited,284.1199104,Small Cap,NSE,4976129,19438
SUPREME,SUPREME HOLDINGS & HOSPITALITY (INDIA) LTD.,281.1313499,Small Cap,BSE,135853316,530677
RKEC,RKEC Projects Limited,280.6660352,Small Cap,NSE,396033,1547
AARON,Aaron Industries Limited,279.9486208,Small Cap,NSE,263689,1030
AARON,Aaron Industries Limited,279.9486208,Small Cap,NSE,263681,1030
VARIMAN,Variman Global Enterprises Ltd,278.64,Small Cap,BSE,138385924,540570
BGRENERGY,BGR Energy Systems Limited,277.421824,Small Cap,NSE,,15189
LOYAL,Loyal Equipments Ltd,276.93,Small Cap,BSE,138042116,539227
MEGASTAR,Megastar Foods Limited,276.4697856,Small Cap,NSE,2087169,8153
BEMHY,BEMCO HYDRAULICS LTD.,275.7427439,Small Cap,BSE,133798404,522650
VTMLTD,VTM LTD.,273.7488302,Small Cap,BSE,136420612,532893
JGTL,Jasch Gauging Technologies Ltd,271.92,Small Cap,BSE,139292676,544112
RAJMET,Rajnandini Metal Limited,271.77984,Small Cap,NSE,555009,2168
STARTECK,Starteck Finance Limited,271.592576,Small Cap,NSE,2382081,9305
SBECSUG,SBEC SUGAR LTD.,271.5794701,Small Cap,BSE,136218116,532102
DTIL,Dhunseri Tea & Industries Limited,271.3010688,Small Cap,NSE,1594113,6227
MANCREDIT,Mangal Credit and Fincorp Limited,270.5505536,Small Cap,NSE,6354689,24823
MLKFOOD,MILKFOOD LTD.,268.8913328,Small Cap,BSE,129950980,507621
JAYUSH,JAY USHIN LTD.,268.1963,Small Cap,BSE,131392516,513252
TAKE,Take Solutions Limited,266.4291328,Small Cap,NSE,,14917
UNIVASTU,Univastu India Limited,265.0565632,Small Cap,NSE,,18977
RAMANEWS,Shree Rama Newsprint Limited,263.5548672,Small Cap,NSE,3472641,13565
REGIS,Regis Industries Ltd,263.276127,Small Cap,BSE,139061252,543208
NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.,263.2006588,Small Cap,BSE,130219524,508670
CORDSCABLE,Cords Cable Industries Limited,263.0388736,Small Cap,NSE,3909377,15271
JYOTI,JYOTI LTD.-$,262.8632976,Small Cap,BSE,129043460,504076
KANCHI,Kanchi Karpooram Ltd,262.5230419,Small Cap,BSE,137957380,538896
OMAXAUTO,Omax Autos Limited,260.2729984,Small Cap,NSE,2796033,10922
STARDELTA,Star Delta Transformers Ltd,260.2523526,Small Cap,BSE,138049284,539255
ALPHAGEO,Alphageo (India) Limited,259.5256064,Small Cap,NSE,3736833,14597
GINNIFILA,Ginni Filaments Limited,259.262848,Small Cap,NSE,292361,1142
GINNIFILA,Ginni Filaments Limited,259.262848,Small Cap,NSE,292353,1142
PPAP,PPAP Automotive Limited,258.8536832,Small Cap,NSE,3893505,15209
ABMKNO,ABM KNOWLEDGEWARE LTD.,258.02838,Small Cap,BSE,135977220,531161
BIMETAL,BIMETAL BEARINGS LTD.-$,257.518125,Small Cap,BSE,129454340,505681
KANPRPLA,Kanpur Plastipack Limited,256.4087296,Small Cap,NSE,456193,1782
IPRINGLTD,IP RINGS LTD.-$,256.052372,Small Cap,BSE,134051332,523638
EMPOWER,EMPOWER INDIA LTD.,256.0355655,Small Cap,BSE,129113860,504351
LGBFORGE,LGB FORGE LTD.,254.8765634,Small Cap,BSE,136449796,533007
DUNCANENG,Duncan Engineering Ltd-$,254.5065509,Small Cap,BSE,129256452,504908
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,254.2475264,Small Cap,NSE,869377,3396
IEL,Indiabulls Enterprises Limited,254.2306048,Small Cap,NSE,,13303
OCCL,Oriental Carbon & Chemicals Limited,252.6005248,Small Cap,NSE,3131137,12231
HALDER,Halder Venture Ltd,252.5714493,Small Cap,BSE,138202628,539854
DUROPLY,Duroply Industries Ltd,251.508489,Small Cap,BSE,132096772,516003
DUCON,Ducon Infratechnologies Limited,251.492736,Small Cap,NSE,7411713,28952
COCHINM,COCHIN MINERALS & RUTILE LTD.-$,248.9548595,Small Cap,BSE,131418372,513353
NITIRAJ,Nitiraj Engineers Limited,248.6380032,Small Cap,NSE,831233,3247
ARCHIDPLY,Archidply Industries Limited,248.3323648,Small Cap,NSE,4299521,16795
IVP,IVP Limited,246.6746624,Small Cap,NSE,430337,1681
CENLUB,CENLUB INDUSTRIES LTD.,245.9446134,Small Cap,BSE,133696260,522251
BSL,BSL Limited,245.9011584,Small Cap,NSE,143105,559
KESARPE,KESAR PETROPRODUCTS LTD.,245.7432497,Small Cap,BSE,134188548,524174
LOYALTEX,Loyal Textile Mills Limited,245.6389376,Small Cap,NSE,,10590
SMLT,Sarthak Metals Limited,245.4170624,Small Cap,NSE,1751809,6843
COMSYN,Commercial Syn Bags Limited,244.98688,Small Cap,NSE,,21578
MSL,Mangalam Seeds Ltd,244.9122491,Small Cap,BSE,138054404,539275
RRIL,RRIL Ltd,244.6102592,Small Cap,BSE,136014596,531307
AEL,Amba Enterprises Ltd,244.4738765,Small Cap,BSE,138034180,539196
INDTERRAIN,Indian Terrain Fashions Limited,244.275968,Small Cap,NSE,5620993,21957
INVENTURE,Inventure Growth & Securities Limited,243.642624,Small Cap,NSE,6366721,24870
NAVKAR,Navkar Urbanstructure Ltd,243.0458,Small Cap,BSE,136062468,531494
EMMBI,Emmbi Industries Limited,242.7625984,Small Cap,NSE,4644353,18142
THOMASCOTT,Thomas Scott (India) Limited,242.5305344,Small Cap,NSE,,31017
SHRIDINE,SHRI DINESH MILLS LTD.-$,240.853022,Small Cap,BSE,128973828,503804
LKPFIN,LKP Finance Limited,240.060642,Small Cap,BSE,130025476,507912
SUPERHOUSE,Superhouse Limited,238.327424,Small Cap,NSE,5277697,20616
INDGELA,INDIA GELATINE & CHEMICALS LTD.-$,237.7339046,Small Cap,BSE,136000772,531253
SADBHIN,Sadbhav Infrastructure Project Limited,236.6277888,Small Cap,NSE,2718209,10618
HINDCON,Hindcon Chemicals Limited,234.1458176,Small Cap,NSE,,4920
JMA,Jullundur Motor Agency (Delhi) Limited,233.8700288,Small Cap,NSE,1819905,7109
AARNAV,Aarnav Fashions Ltd,233.3684307,Small Cap,BSE,138127876,539562
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,233.2398848,Small Cap,NSE,4607745,17999
AKSHARCHEM,AksharChem India Limited,232.366976,Small Cap,NSE,5165569,20178
PRIMIND,PRIME INDUSTRIES LTD.,231.5136285,Small Cap,BSE,132940548,519299
PGFOILQ,PG FOILS LTD.,229.8845428,Small Cap,BSE,134847236,526747
NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES LTD.,227.937375,Small Cap,BSE,136009476,531287
COMPUSOFT,Compucom Software Limited,227.1684352,Small Cap,NSE,7971329,31138
MAINFRA,MARUTI INFRASTRUCTURE LTD.,226.781255,Small Cap,BSE,136074244,531540
KIMIABL,Kimia Biosciences Ltd,224.7828197,Small Cap,BSE,135760132,530313
TIPSFILMS,Tips Films Limited,224.660608,Small Cap,NSE,,11374
PACIFICI,PACIFIC INDUSTRIES LTD.,224.0110925,Small Cap,BSE,134011652,523483
GENCON,Generic Engineering Construction and Projects Limited,222.5406208,Small Cap,NSE,560129,2188
DHRUV,Dhruv Consultancy Services Limited,221.2453888,Small Cap,NSE,1755649,6858
RISHIROOP,Rishiroop Ltd,219.5141605,Small Cap,BSE,134781956,526492
IWP,The Indian Wood Products Company Ltd,219.4263904,Small Cap,BSE,138484228,540954
JHS,JHS Svendgaard Laboratories Limited,216.599296,Small Cap,NSE,3512321,13720
AARVI,Aarvi Encon Limited,215.7133568,Small Cap,NSE,4882689,19073
INDSUCR,INDIAN SUCROSE LTD.,215.47108,Small Cap,BSE,128081668,500319
RAJSREESUG,Rajshree Sugars & Chemicals Limited,214.5443712,Small Cap,NSE,719105,2809
CAPRIHANS,CAPRIHANS INDIA LTD.-$,214.083548,Small Cap,BSE,130428420,509486
METROGLOBL,Metroglobal Limited,213.1995929,Small Cap,BSE,128040708,500159
LACTOSE,LACTOSE (INDIA) LTD.,212.7541,Small Cap,BSE,134195716,524202
DENISCHEM,Denis Chem Lab Ltd,212.035369,Small Cap,BSE,137609220,537536
SALSTEEL,S.A.L. Steel Limited,211.8171264,Small Cap,NSE,2978305,11634
ASPINWALL,Aspinwall and Company Limited,211.6411136,Small Cap,NSE,4421121,17270
STHINPA,SOUTH INDIA PAPER MILLS LTD.,209.9062442,Small Cap,BSE,132123652,516108
SIGIND,Signet Industries Limited,209.3853696,Small Cap,NSE,1157633,4522
HILTON,Hilton Metal Forging Limited,209.1051136,Small Cap,NSE,3744513,14627
HINDTIN,HINDUSTAN TIN WORKS LTD.-$,209.033568,Small Cap,BSE,135760644,530315
AMJLAND,Amj Land Holdings Limited,208.7650048,Small Cap,NSE,665089,2598
PRECISIO,PRECISION ELECTRONICS LTD.,208.6970414,Small Cap,BSE,132418052,517258
SHAHLON,Shahlon Silk Industries Ltd,206.7351683,Small Cap,BSE,138972676,542862
NETTLINX,NETTLINX LTD.,205.3802945,Small Cap,BSE,130984452,511658
RSDFIN,RSD Finance Ltd,205.2015495,Small Cap,BSE,138208004,539875
LATIMMETAL,La Tim Metal & Industries Ltd,204.6889683,Small Cap,BSE,129457412,505693
TEXMOPIPES,Texmo Pipes and Products Limited,204.6277504,Small Cap,NSE,4662785,18214
SHAWGELTIN,NARMADA GELATINES LTD.,204.1735275,Small Cap,BSE,134845188,526739
BAGFILMS,B.A.G Films and Media Limited,203.0777728,Small Cap,NSE,,11226
INDBANK,Indbank Merchant Banking Services Limited,201.965184,Small Cap,NSE,4334849,16933
HBESD,HB ESTATE DEVELOPERS LTD.,201.7996755,Small Cap,BSE,136277508,532334
GTL,GTL Limited,201.2205056,Small Cap,NSE,297473,1162
HINDADH,HINDUSTAN ADHESIVES LTD.,200.9426825,Small Cap,BSE,131693572,514428
ABANSENT,Abans Enterprises Ltd,200.8767978,Small Cap,BSE,131114244,512165
WORTH,Worth Peripherals Limited,200.3054592,Small Cap,NSE,5702913,22277
CHLLTD,CHL LTD.,198.7163375,Small Cap,BSE,136445956,532992
LKPSEC,LKP Securities Ltd,198.5624474,Small Cap,BSE,138289156,540192
AARTECH,Aartech Solonics Limited,197.2890112,Small Cap,NSE,,17145
WEIZMANIND,Weizmann Limited,195.0991872,Small Cap,NSE,959489,3748
BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE LTD.,193.842854,Small Cap,BSE,137137412,535693
STANCAP,STANDARD CAPITAL MARKETS LTD.,193.7602248,Small Cap,BSE,130995204,511700
BNRSEC,B.N.RATHI SECURITIES LTD.,192.0849937,Small Cap,BSE,133892868,523019
SHBAJRG,Shri Bajrang Alliance Ltd,191.6549972,Small Cap,BSE,134907140,526981
LAGNAM,Lagnam Spintex Limited,189.8003968,Small Cap,NSE,1501441,5865
BDH,BDH INDUSTRIES LTD.,188.2636446,Small Cap,BSE,134355972,524828
TYCHE,TYCHE INDUSTRIES LTD.,187.4724937,Small Cap,BSE,136290308,532384
GVPTECH,GVP Infotech Limited,187.1284352,Small Cap,NSE,2781441,10865
DHOOTIN,DHOOT INDUSTRIAL FINANCE LTD.,186.4757071,Small Cap,BSE,134904580,526971
INDRANIB,INDRAYANI BIOTECH LTD.,186.4253603,Small Cap,BSE,134769924,526445
PRIMAPLA,PRIMA PLASTICS LTD.,185.9627796,Small Cap,BSE,135830788,530589
ARVEE,Arvee Laboratories (India) Limited,185.9294464,Small Cap,NSE,720385,2814
JK AGRI,JK Agri Genetics Ltd,185.7798796,Small Cap,BSE,137342212,536493
MAHESHWARI,Maheshwari Logistics Limited,184.9233024,Small Cap,NSE,2451457,9576
GILLANDERS,Gillanders Arbuthnot & Company Limited,184.1039744,Small Cap,NSE,,17839
MANAKALUCO,Manaksia Aluminium Company Limited,183.6918016,Small Cap,NSE,1899521,7420
ALPINEHOU,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,183.4389236,Small Cap,BSE,134788868,526519
MITCON,MITCON Consultancy & Engineering Services Limited,183.3622784,Small Cap,NSE,2168065,8469
GANGESSECU,Ganges Securities Limited,182.9576704,Small Cap,NSE,5478145,21399
SAPPL,Shree Ajit Pulp And Paper Ltd,181.8681305,Small Cap,BSE,137931524,538795
SURATRAML,Surat Trade and Mercantile Ltd,181.4266,Small Cap,BSE,135727364,530185
ATVPR,ATV PROJECTS INDIA LTD.,181.0242111,Small Cap,BSE,128007172,500028
HPBL,HCP Plastene Bulkpack Ltd,179.9777,Small Cap,BSE,134839556,526717
KAIRA,KAIRA CAN CO.LTD.,179.8159545,Small Cap,BSE,129239044,504840
DHPIND,DHP INDIA LTD.,178.7700073,Small Cap,BSE,136014340,531306
SAVERA,SAVERA INDUSTRIES LTD.,178.7409374,Small Cap,BSE,131234308,512634
ANMOL,Anmol India Limited,178.5408896,Small Cap,NSE,954113,3727
SSLEL,SIR SHADI LAL ENTERPRISES LTD.,178.5,Small Cap,BSE,136417028,532879
PRITI,Priti International Limited,178.3466752,Small Cap,NSE,2125825,8304
ECOHOTELS,Eco Hotels And Resorts Ltd,178.2665607,Small Cap,BSE,131686916,514402
GSS,GSS Infotech Limited,178.0669184,Small Cap,NSE,3928833,15347
JOCIL,Jocil Limited,177.9604864,Small Cap,NSE,4333313,16927
BNALTD,B & A LTD.,177.94,Small Cap,BSE,130082820,508136
MANGALAM,Mangalam Drugs And Organics Limited,177.7702272,Small Cap,NSE,3025153,11817
GARGFUR,GARG FURNACE LTD.,177.4053272,Small Cap,BSE,135837444,530615
KIFS,KIFS FINANCIAL SERVICES LTD.,177.1988433,Small Cap,BSE,137104900,535566
SHRAAITECH,Shradha AI Technologies Ltd,175.1772657,Small Cap,BSE,139257860,543976
SAMKRG,SAMKRG PISTONS & RINGS LTD.-$,174.8048466,Small Cap,BSE,133139204,520075
AICHAMP,AI CHAMPDANY INDUSTRIES LTD.,174.5279285,Small Cap,BSE,136398340,532806
KALYANIFRG,Kalyani Forge Limited,174.3511552,Small Cap,NSE,,15156
BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$,174.0047685,Small Cap,BSE,134319876,524687
BEARDSELL,Beardsell Limited,173.2861696,Small Cap,NSE,4590849,17933
AIROLAM,Airo Lam limited,172.7930368,Small Cap,NSE,1553409,6068
SAMRATFORG,Samrat Forgings Ltd,172.5,Small Cap,BSE,139066628,543229
VJTFEDU,VJTF EDUSERVICES LTD.,172.48,Small Cap,BSE,130310660,509026
RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,171.2635676,Small Cap,BSE,136005892,531273
INDINFO,INDIAN INFOTECH & SOFTWARE LTD.,171.050673,Small Cap,BSE,130317060,509051
TARMAT,Tarmat Limited,169.7470208,Small Cap,NSE,3781377,14771
AKI,AKI India Limited,169.5492736,Small Cap,NSE,,14890
MRO-TEK,MRO-TEK Realty Limited,169.3198464,Small Cap,NSE,2303489,8998
TOUCHWOOD,Touchwood Entertainment Limited,169.2653312,Small Cap,NSE,4328449,16908
TOYAMSL,Toyam Sports Ltd,168.9804,Small Cap,BSE,137883396,538607
PARNAXLAB,PARNAX LAB LTD.,168.3790496,Small Cap,BSE,129568772,506128
POLSON,POLSON LTD.,167.9994023,Small Cap,BSE,129957124,507645
NAGPI,NAGPUR POWER & INDUSTRIES LTD.,167.5570464,Small Cap,BSE,136284676,532362
AKSHOPTFBR,Aksh Optifibre Limited,166.4400512,Small Cap,NSE,,8591
DBSTOCKBRO,DB (International) Stock Brokers Limited,166.3661184,Small Cap,NSE,7963393,31107
RRETAIL,Rajnish Retail Ltd,165.9982523,Small Cap,BSE,135814404,530525
BENGALT,BENGAL TEA & FABRICS LTD.,165.8002077,Small Cap,BSE,136250884,532230
SIKKO,Sikko Industries Limited,165.5303936,Small Cap,NSE,1591809,6218
CALCOM,CALCOM VISION LTD.,165.4331038,Small Cap,BSE,132412420,517236
YOGI,YOGI Ltd,165.36,Small Cap,BSE,130995716,511702
SAYAJIIND,Sayaji Industries Ltd,164.9835922,Small Cap,BSE,138426372,540728
SIMMOND,SIMMONDS MARSHALL LTD.,164.64,Small Cap,BSE,130047492,507998
CGVAK,CG-VAK SOFTWARE & EXPORTS LTD.,164.63652,Small Cap,BSE,136061188,531489
DIGIDRIVE,Digidrive Distributors Limited,164.5703808,Small Cap,NSE,5439233,21247
SPLIL,SPL Industries Limited,163.763008,Small Cap,NSE,3055361,11935
HPIL,Hindprakash Industries Limited,163.1704192,Small Cap,NSE,3019777,11796
MHLXMIRU,Mahalaxmi Rubtech Limited,161.7259264,Small Cap,NSE,,7886
LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,161.035024,Small Cap,BSE,129357316,505302
RELCHEMQ,Reliance Chemotex Industries Limited,160.8890496,Small Cap,NSE,2470913,9652
AUSOMENT,Ausom Enterprise Limited,160.7312384,Small Cap,NSE,,4037
AVANCE,AVANCE TECHNOLOGIES LTD.,160.5352774,Small Cap,BSE,131110148,512149
SALONA,Salona Cotspin Limited,159.8190976,Small Cap,NSE,4441857,17351
WIPL,The Western India Plywoods Limited,159.7571968,Small Cap,NSE,,20481
INDIANACRY,INDIAN ACRYLICS LTD.,159.2741178,Small Cap,BSE,131626244,514165
PKTEA,The Peria Karamalai Tea & Produce Company Limited,158.5245312,Small Cap,NSE,,10321
GENPHARMA,Genpharmasec Ltd,158.3638,Small Cap,BSE,136087556,531592
ALFREDHE,ALFRED HERBERT (INDIA) LTD.,156.9086586,Small Cap,BSE,129335300,505216
BHANDARI,Bhandari Hosiery Exports Limited,156.7526528,Small Cap,NSE,5006337,19556
LAMBODHARA,Lambodhara Textiles Limited,156.5967872,Small Cap,NSE,,6407
PALASHSECU,Palash Securities Limited,156.4667904,Small Cap,NSE,5474049,21383
GTV,GTV Engineering Ltd,156.1787843,Small Cap,BSE,138106628,539479
SURYALAXMI,Suryalakshmi Cotton Mills Limited,156.0839936,Small Cap,NSE,3034113,11852
BHARATGEAR,Bharat Gears Limited,155.9310464,Small Cap,NSE,109057,426
INDIANCARD,Indian Card Clothing Company Limited,155.5682304,Small Cap,NSE,,4422
AAATECH,AAA Technologies Limited,155.3838592,Small Cap,NSE,3208449,12533
TIRUSTA,TIRUPATI STARCH & CHEMICALS LTD.,155.3453802,Small Cap,BSE,134292996,524582
LANDMARC,LANDMARC LEISURE CORPORATION LTD.,155.2000045,Small Cap,BSE,136262404,532275
KEMP,KEMP & COMPANY LTD.,154.7224443,Small Cap,BSE,129671684,506530
SYSCHEM,SYSCHEM (INDIA) LTD.,154.6286194,Small Cap,BSE,135980292,531173
THINKINK,Thinkink Picturez Ltd,154.5396149,Small Cap,BSE,138063364,539310
NARBADA,NARBADA GEMS AND JEWELLERY LTD.,154.3425699,Small Cap,BSE,132980484,519455
VEDAVAAG,VEDAVAAG SYSTEMS LTD.,153.9413113,Small Cap,BSE,136462340,533056
SOMATEX,Soma Textiles & Industries Limited,153.9007488,Small Cap,NSE,,4201
VGCL,Vibrant Global Capital Ltd,153.4564667,Small Cap,BSE,137915396,538732
KAJARIR,KIC METALIKS LTD.,153.2007354,Small Cap,BSE,131505412,513693
ULTRACAB,Ultracab (India) Ltd,152.7714567,Small Cap,BSE,137908740,538706
KESARENT,KESAR ENTERPRISES LTD.-$,152.3039709,Small Cap,BSE,129838084,507180
INDSILHYD,INDSIL HYDRO POWER AND MANGANESE LTD.-$,151.6283545,Small Cap,BSE,133674244,522165
AUROLAB,AURO LABORATORIES LTD.,151.6055625,Small Cap,BSE,135739652,530233
KOHINOOR,Kohinoor Foods Limited,150.8114304,Small Cap,NSE,770305,3009
ACCURACY,Accuracy Shipping Limited,150.7105664,Small Cap,NSE,375041,1465
STEELCITY,Steel City Securities Limited,150.648,Small Cap,NSE,2663937,10406
PARVATI,Parvati Sweetners and Power Ltd,150.6351426,Small Cap,BSE,138584836,541347
CFEL,Confidence Futuristic Energetech Ltd,150.0949242,Small Cap,BSE,138237700,539991
SNL,SNL BEARINGS LTD.,150.0234109,Small Cap,BSE,129491716,505827
PATINTLOG,Patel Integrated Logistics Limited,149.4004864,Small Cap,NSE,3896065,15219
KAKATCEM,Kakatiya Cement Sugar & Industries Limited,149.3669504,Small Cap,NSE,463617,1811
CUBEXTUB,Cubex Tubings Limited,149.2898944,Small Cap,NSE,,4064
BTML,Bodhi Tree Multimedia Limited,149.20224,Small Cap,NSE,,14150
PRAKASHSTL,Prakash Steelage Limited,148.9341312,Small Cap,NSE,5017345,19599
SURYALA,SURYALATA SPINNING MILLS LTD.-$,148.8542627,Small Cap,BSE,131619332,514138
PIONEEREMB,Pioneer Embroideries Limited,148.7165056,Small Cap,NSE,,13463
SMRUTHIORG,Smruthi Organics Ltd,148.6299527,Small Cap,BSE,138415620,540686
BIHSPONG,BIHAR SPONGE IRON LTD.,147.8466942,Small Cap,BSE,128014852,500058
KFBL,KOTHARI FERMENTATION & BIOCHEM LTD.,147.8250045,Small Cap,BSE,129913348,507474
PREMCO,PREMCO GLOBAL LTD.-$,147.8236999,Small Cap,BSE,135764740,530331
KLRFM,Kovilpatti Lakshmi Roller Flour Mills Ltd,146.9691626,Small Cap,BSE,129945092,507598
COSCO,COSCO (INDIA) LTD.-$,146.966525,Small Cap,BSE,135819524,530545
ATAM,Atam Valves Limited,146.9147904,Small Cap,NSE,3943425,15404
PHARMAID,PHARMAIDS PHARMACEUTICALS LTD.,145.7265072,Small Cap,BSE,134290436,524572
DYNAVSN,DYNAVISION LTD.,145.536,Small Cap,BSE,132412932,517238
SUPTANERY,Super Tannery Limited,145.3320622,Small Cap,BSE,134103556,523842
TPHQ,Teamo Productions HQ Limited,144.7536768,Small Cap,NSE,,16996
TAMBOLIIN,Tamboli Industries Ltd,143.6416,Small Cap,BSE,136491524,533170
ITL,ITL INDUSTRIES LTD.-$,143.5525504,Small Cap,BSE,133678852,522183
OVOBELE,OVOBEL FOODS LTD.,143.46208,Small Cap,BSE,135869700,530741
PICCASUG,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,143.247778,Small Cap,BSE,129919492,507498
MACPLASQ,MACHINO PLASTICS LTD.-$,143.2329315,Small Cap,BSE,133951492,523248
ADVIKCA,Advik Capital Ltd,143.0022881,Small Cap,BSE,138181892,539773
